Solicitante,Operador Responsável,URL,Ticket,Status,Data da solicitação,Abertura McAfee,Conclusão
 f7374108,C1323536, assina.info,2726249,Concluido,29/11/2023,08/12/2023,08/12/2023
 f7374108,C1323536, assina.info,2726249,Concluido,29/11/2023,08/12/2023,08/12/2023
 f4352950,C1323536, www.oi-vida.com,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 f1807289,C1323536, www.coopermota.coop.br,2727010,Concluido,29/11/2023,08/12/2023,08/12/2023
 f1807289,C1323536, www.lojascoopermota.com.br,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 f1807289,C1323536, www.coopermota.coop.br,2727010,Concluido,29/11/2023,08/12/2023,08/12/2023
 f5155791,C1323536, app.sistematrs.com.br,2726241,Concluido,29/11/2023,08/12/2023,08/12/2023
 f5155791,C1323536, app.sistematrs.com.br,2726241,Concluido,29/11/2023,08/12/2023,08/12/2023
 f4876339,C1323536, www.clinicagastrolife.com.br,2727003,Concluido,29/11/2023,08/12/2023,08/12/2023
 f4876339,C1323536, www.clinicagastrolife.com.br,2727003,Concluido,29/11/2023,08/12/2023,08/12/2023
 f3799887,C1323536, mrmaximus.com.br,2726868,Concluido,29/11/2023,08/12/2023,08/12/2023
 f2662199,C1323536, 201.49.166.151,2726190,Improcedente,29/11/2023,08/12/2023,08/12/2023
 f8712236,C1323536, idclab.com.br,2726331,Concluido,29/11/2023,08/12/2023,08/12/2023
 F9329146,C1338930, 0.0.0.0,,Improcedente,29/11/2023,,12/01/2024
 f6015123,C1323536, www.deubalada.com,2727014,Concluido,29/11/2023,08/12/2023,08/12/2023
 f6015123,C1323536, www.deubalada.com,2727014,Concluido,29/11/2023,08/12/2023,08/12/2023
 f6259816,C1323536, deubalada.com,2726295,Concluido,29/11/2023,08/12/2023,08/12/2023
 F6071777,C1323536, www.orinterclub.com.br,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 f2804644,C1323536, www.lumisfera.com.br,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 f2665094,C1323536, employeeexperiencetraining.com,2726302,Concluido,29/11/2023,08/12/2023,08/12/2023
 f2595171,C1323536, www.funsaudtransparenciadouradosms.digserver.net,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 F0739589,C1323536, sistema.protecweb.com.br,2726937,Concluido,29/11/2023,08/12/2023,08/12/2023
 f4619879,C1323536, examesmedminas.sistemalabweb.com,2726305,Concluido,29/11/2023,08/12/2023,08/12/2023
 F6808457,C1323536, blog.oxen.ai,2726261,Concluido,29/11/2023,08/12/2023,08/12/2023
 f3896055,C1323536, www.elbysports.com.br,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 f3896055,C1323536, www.elbysports.com.br,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 f5961979,C1323536, tabosaseguros.com,2726941,Concluido,29/11/2023,08/12/2023,08/12/2023
 F9329146,C1338930, 0.0.0.0,,Improcedente,29/11/2023,,12/01/2024
 F9329146,C1338930, 0.0.0.0,,Improcedente,29/11/2023,,12/01/2024
 f3565868,C1323536, www.mercadaopneusdf.com.br,2727989,Concluido,29/11/2023,08/12/2023,11/12/2023
 f6323984,C1323536, gestaodeinspecao.com.br,2726314,Concluido,28/11/2023,08/12/2023,08/12/2023
 f6323984,C1323536, gestaodeinspecao.com.br,2726314,Concluido,28/11/2023,08/12/2023,08/12/2023
 f6221199,C1323536, bbpessoajuridica.com,2726253,Concluido,28/11/2023,08/12/2023,08/12/2023
 f6836991,C1323536, gestaodeinspecao.com.br,2726314,Concluido,28/11/2023,08/12/2023,08/12/2023
 f2817679,C1323536, descomplicanodetran.com.br,2726292,Concluido,28/11/2023,08/12/2023,08/12/2023
 f2094024,C1323536, www.mercedao.com.br,2727989,Concluido,28/11/2023,08/12/2023,11/12/2023
 f6323924,C1323536, www.br-electriccars-2023.bond,2726994,Concluido,28/11/2023,08/12/2023,08/12/2023
 f1809004,C1323536, www.alpha.com.vc,2726980,Concluido,28/11/2023,08/12/2023,08/12/2023
 f5116453,C1323536, gransolgroup.com.br,2726322,Concluido,28/11/2023,08/12/2023,08/12/2023
 f1213599,C1323536, newglasschaparia.com.br,2726876,Concluido,28/11/2023,08/12/2023,08/12/2023
 F2814795,C1323536, www.institutolaborevita.org,2727989,Concluido,28/11/2023,08/12/2023,11/12/2023
 f0751596,C1323536, www.terapianodiaadia.com.br,2727989,Concluido,28/11/2023,08/12/2023,11/12/2023
 f2789418,C1323536, cenr.com.br,2726273,Concluido,28/11/2023,08/12/2023,08/12/2023
 f6206430,C1323536, materiais.dropdesk.info,2726835,Concluido,28/11/2023,08/12/2023,08/12/2023
 f3121133,C1323536, www.pactopelasjuventudes.org,2727989,Concluido,28/11/2023,08/12/2023,11/12/2023
